id,text,label
random_09025,Спасибочки за лайки Мисс Кирачка!!!))),positive
random_18958,сижу в Реколете в кафе на улице с бокалом вина и читаю про экономический кризис в Аргентине в 2001 году. Хочется тут остаться,neutral
random_02275,Морские котики,neutral
random_01168,Бильярд с отцом. Чувствую себя ебаным нубьем. Непривычно.,negative
random_14023,Лучшие!хочу туда..,positive
random_01489,"я сказала это тебе,у прикинь детей Зыкова Катерина Анастасиевна и Зыков Анатолий Анастасиевич",neutral
random_03687,По статистике: в нашей стране хотя бы раз в месяц пользуются такси - около 70% людей.,neutral
random_03604,"Люди с голубыми глазами более чувствительны к боли, чем все остальные. (с). - эт точно",neutral
random_13865,Пусть сбываются все твои мечты !!!!! ))))))))))))),positive
random_19163,меня Маша в моей комнате ирокез выбривает =-),neutral
random_01064,Знай себе цену. 😄 💸 💰,neutral
random_09192,"Эти каменные изваяния, напоминающие слонов, находятся в Иордании, в ущелье Сик, главном входе в древний город Петра.  Ветер и время поработали над песчаником, хотя точно сказать  нельзя, кто автор этих слонов  - ветер или  всё же человек.  Цвета - желтый, оранжевый с переходом в красный - природный цвет песчаника Петры.",neutral
random_18421,"Единственным верным другом остается тот, кто знает о тебе всё плохое, но все таки уважает тебя.",positive
random_15282,Обещанное про психов,neutral
random_07074,"А я думал, мы на Земле",neutral
random_06015,Братцы!В Мариуполе на 9 мая нас убивают!,negative
random_02844,красить ногти,neutral
random_18429,помнишь??)),neutral
random_03723,Я в Китае :),positive
random_10056,Артём. 7 дней.,neutral
random_17438,"УРАА!!Первый вариант Диплома написан, все отправлено..))",positive
random_16488,Айс день=)))) Купили мальчику игрушку за 360к - мальчик в восторге)))))),positive
random_09111,Это была жопа.......,negative
random_10335,Богиня общаг Львова,positive
random_11244,Финал по боксу прошел оставив яркие воспоминания! Из наших запомнились Никитин Дьулус молодец отлично отбоксировал !Порадовал Савелий борисов настоящий ВОИН !! А лучший боксер турнира однозначно КАЛИБЕКОВ АЯН!!! КАЗАХСТАН!!!,positive
random_10155,"Клубный дом ""Loft Project"" ул. Комсомольская",neutral
random_13765,звонок мужа по скайпу.flv,neutral
random_13294,Часики тик так,neutral
random_07484,на сегодня в общем счёте я потерял в пустую 12 часов...,negative
random_13772,Мощный опрос придумал!,positive
random_04092,"Собой доволен и уверен,
 Не раз дорогою проверен.
 Ты за рулем – шикарный мэн,
 Для женщин – просто супермен!

 Пусть мчит авто вперед, к мечте,
 Ведь стоит только захотеть,
 Все сбудется, к чему стремишься
 Все будет в жизни, чем гордишься!",positive
random_17304,"мне не суждено ни ходить в универ, ни делать курсовую...",negative
random_07978,эт как так?,neutral
random_19235,"Крымчаки , реально в Крыму троллейбусы 50 ых годов ездят???",neutral
random_18498,Такие коктейли не делал? XDD,neutral
random_06010,У МЕНЯ ДОЧЕНЬКА РОДИЛАСЬ!!!)))) Я САМЫЙ СЧАСТЛИВЫЙ ПАПА!!! )))))))))),positive
random_01707,Иди проспись и все пройдет [2],neutral
random_08305,Мой муж))),neutral
random_08917,последний такой ..,neutral
random_04671,Котошарики!!!няяя,positive
random_01504,"Да, ты мил, но ты дебил.",negative
random_02692,Иду по улице с довольной рожей:) Мне удивляется каждый прохожий ^_^,positive
random_07027,"блин как охеренно, уже час сижу за буком а он мне показывает заряд акб еще 6 часов)",positive
random_07175,"ЕБРР стал новым акционером банка ""Санкт-Петербург""",neutral
random_06529,На ВДНХ новый аттракцион),positive
random_00160,"я тоже))))
за то вчера было весело)))

погоним сегодня)))",positive
random_15285,"Чюдик мой любименький..)
люблю тебя сильно)",positive
random_20173,Уверуйте! ,neutral
random_18750,"В Анапе ветер, но жить можно! 😊",positive
random_00623,"Четкий фотостатус)) что правда, то правда!) самый лучший!!))",positive
random_18346,ахаххха не могу над такими:D,positive
random_10266,Пиздабол))) ещё и факты подчищает,negative
random_15458,В добавок к американской годовой шенген от  немецкого посольства,neutral
random_11550,Зомби-моб 2013,neutral
random_10438,"Здесь Пекин,Шанхай,Макао,Гонконг шире круг братуха...",neutral
random_20293,Девочки СОВЕТУЮ нужны модели на маникюр + гель лак ) оплата 50 гр за материал ))) кто желает ставим +1,neutral
random_16229,"ИРКА, давай порадуемся вместе!!!)))",positive
random_13130,Розовый медведь прийдёт за тобой),neutral
random_02528,"[id12968952|Анютка], вот нафига штамповать статусы как на фабрике?",negative
random_14905,а вот это?),neutral
random_00256,акробатим на пляже,neutral
random_16824,ПОМОГИТЕ!!!!!ПОМОГИТЕ!!!!!!БРАТЬЯ И СЁСТРЫ!!!!ПОМОГИТЕ!!!СЕЙЧАС ЗАХВАЧЕНА КИЕВО-ПЕЧЕРСКАЯ и ПОЧАЕВСКАЯ ЛАВРА!!!! ЗАВТРА БУДЕТ РЕШАТСЯ ВОПРОС О ПЕРЕДАЧЕ ЛАВРЫ ФИЛАРЕТУ! ПОМОГИТЕ НА МОЛИТВУ ВСЕ КТО СЛЫШИТ! ВОКРУГ СТЕН СТОЯТ ВОЙСКА ПРАВОГО СЕКТОРА......!!! ПОМОГИТЕ КТО МОЖЕТ......ОТЕЦ ВАРСОНОФИЙ И БРАТЬЯ ЗАПЕРТЫ В КЕЛЬЯХ.ЛАВРА В ОЦЕПЛЕНИИ!!!НАША ЛАВРА ОКРУЖЕНА!!!,negative
random_03699,Ты смотрел это выдео????,neutral
random_00243,"Никому и никогда не позволю сказать хоть одно негативное слово в сторону моей сестры. Вы можете думать всё что захотите! Но оставляйте своё мнение при себе. Она мой самый близкий человек,она мой лучик света,она моя сестра. И мне всё равно,что вы о ней думаете. Пусть она не всегда поступает верно и вообще некоторые её поступки неадекватны, но для меня она есть и будет самой лучшей:**",positive
random_08514,ДА-ДА-ДА!)),positive
random_09548,"за*бали сплетни... по-ходу я не перешла вам дорогу, а бегала туда-сюда...",negative
random_06953,"я всегда знаю, за кого болеть;)",neutral
random_16856,"..Все, кто служит миру в качестве магнетических центров, должны продолжать - в соответствии со светом, который они в себе несут - работать с людьми, чтобы помогать им, исцелять их и способствовать им в осуществлении необходимых улучшений. Делайте все возможное, чтобы ободрять, выражать свою симпатию, выявлять нежелательные отношения, помогать отвергать неправильные жизненные привычки и изменять неверные способы психологического выражения,  насколько вы их  видите и насколько это в ваших силах. 
А.А.Б. (ДК)",neutral
random_00235,моя бесконечная любовь👼,positive
random_14500,Да пошло оно всё на хуй!!!!!!,negative
random_11198,Ну просто очень нужно было сравнять счёт),neutral
random_08899,"хуй его знает, что делать.",negative
random_09958,"попляши, Вадик )",neutral
random_11374,какой мужчина..!)),positive
random_14169,"Набережные Челны 
Родина Камаза",neutral
random_15546,Встреча с моряками,neutral
random_10774,"Друзья!Может у кого-нибудь есть знакомый орнитолог в Москве? 
У меня на руке птица,которой повредили крыло,и я даже не знаю чем ее кормить,так как не могу понять, что это за птица.Подозреваю,что это соловей.Может кто-нибудь подскажет или посоветует специалиста?Спасибо",neutral
random_04863,Это моя любимая песня!!!!!!,positive
random_16859,прости но ты тут забавна,neutral
random_01147,Артем кошеваров нормально дерется?,neutral
random_01985,"Новая брутальная тренировочная сумка ""Animal Gym Bag""! Супер-прочный брезент, большая вместимость, 2 кармана (фронтальный и боковой), лямка через плечо, вышивка логотипы Animal. 

Сумка сама за себя говорит, что ты тренированный прохимиченный бык! Будь в команде Animal!",neutral
random_03787,че с киской своей аву не поставил?)))),neutral
random_13783,класний день,positive
random_00145,"ну вот -флажок с американского перекрасили.ну а как все начиналось- а Абхазии я сам лично видел последствия, и с многими абхазами говорил, которые в 90х бежали, и которые там выживали.и как грузины - беженцев при погрузке на корабли у уничтожали.мой знакомый выжил например -только по тому что грузинский автоматчик был его учеником..... и жилые многоэтажки- все в пулевых и осколках",negative
random_17320,"Как  это важно быть любимой! По настоящему, всерьез. 
Единственной, неповторимой до сумасшедшия , до слез! Любимой быть без опасений, без подозрений и тревог, без страха и пустых сомнений с любимым быть , и все не в счет!",positive
random_10790,Скачут пидоры.,negative
random_11446,"--Я привез вам каску боша и вы не довольны.
Что вам это нужно?
---Я хочу 420-ку !",neutral
random_12845,мы БАНДА!!!!!,neutral
random_05983,"Нажмите на открытку, чтобы прочитать пожелание. 
",neutral
random_12149,...пароль на сердце успешно изменён.... активацыя завершена...,neutral
random_18514,"
ОН был для меня ВСЕМ.....",negative
random_17473,"Любить волшебство – это уметь по-детски радоваться всему, и мелочам, и важным вещам.
#AnnyHouse",neutral
random_19997,#ладаседан,neutral
random_20893,найди меня))),neutral
random_19331,скотчем заклей мои-твои поломки!!) да чувствую сдашь ты мунициальное),neutral
random_00370,читай личку!!!,neutral
random_03032,Хоть убейте не могу выкупить о чем она пищит?! ,negative
random_14000,Прошлое) Ахах,positive
random_03662,На даный момент ваше настоящее семейное положение:,neutral
random_08955,Я голая бегаю у Дуси по квартире. Будем снимать хоум видео.,neutral
random_10401,Мой одуванчик!!!! Люблю тебя сильно моя родная!!!!,positive
random_08686,Медведик коротает время на работе),neutral
random_12857,"PANASONIC TX-PR42UT30 ~ 24тыр
Intel D2700DC - 2300р

//ОЗУ SODIMM DDR3 1066 (с объёмом не определился) - <500р
//Либо SSD mPCI-E 20-30Gb (под ОС) <1000р, либо Wi-Fi mPCI-E <300р
либо оба варианта, но Wi-Fi - PCI.
//HDD SATA II, (не определился) < 2000р
//Пульт ДУ ИК (не смотрел пока что) 
Как ОС будет использоваться Win 7 Starter, ибо, к сожалению, Intel под Linux так и не сделали нормальных дров на архитектуру Cedar Trai. Буду делать специально сборку. Будет использоваться XBMC.",neutral
random_14848,"Проснувшись рано утром, глаза я открываю, 
и тихо повторяю - я по тебе скучаю! 
Я выхожу на кухню, я наливаю чаю… 
И снова тихим эхом - Я по тебе скучаю! 
Живу одним тобою, Других не замечаю, 
И каждую минуту… я по тебе скучаю!",negative
random_03368,Елизавета – (почитающая бога) – 敬けんな – Кэйкэнна,neutral
random_08989,Я стал юристом! ВАХ,positive
random_17610,"на сколько этот трек влез мне в душу, даже написать невозможно...",positive
random_11182,Ахахах...статус классный))))))))))))),positive
random_04944,Разговор с музыкальным критиком,neutral
random_19482,"братух мне 8 дней до дома,я в штаны ссу))не верится и волнение ебанутое какое то)))",positive
random_15683,"""Понтов и ничем не подкреплённых амбиций у тебя куда больше, чем мозгов. Хотел услышать мой голос? Услышал""",negative
random_10596,"Слушаю музыку 90-х...Эх, песни моей молодости :)))))",neutral
random_04113,Спасибо за офигенный день*я люблю вас*) вы мне сегодня столько улыбок подарили♥,positive
random_18843,"Счастье женатого мужчины целиком зависит от тех женщин, на которых он не женился.",neutral
random_02601,"Размеры: 41-46
Оплата при получении!",neutral
random_15276,специально для ивановой манечки,neutral
random_09146,зашибись как всё надоело вообще блин,negative
random_15435,Подарок: Крабы захватили мир,neutral
random_19978,С тобой не соскучишься  =P,positive
random_08825,"""Ноооооооооовый год к нам мчитсяааааа!Скороооооооооо все случитсяааааааааа!!!""",positive
random_08806,"Очень гармоничные и приятные ребята Костя и Лена! Красавица Лена, не переставала улыбаться весь день!))) Съемка прошла налегке! Парочка снимков для анонса)",positive
random_09492,Серебряная свадьба в День Святого Валентина,neutral
random_11156,повелевать так-то),neutral
random_05625,﻿«Плакать от счастья» на самом деле невозможно.,neutral
random_12731,Завидный жених :),positive
random_01514,"Наверное нужно умереть, чтобы за меня вспомнили!!!!",negative
random_18317,"Alice, я подарил тебе бессмертного ниндзю, чтобы тебе легче было играть! ",neutral
random_10313,"Не порти впечатление от того, что имеешь, желая того ,чего у тебя нет;помни о том, что когда то ты лишь только надеялся получить то, чем обладаешь сейчас.",neutral
random_11724,:))))моя сеструняяя**,positive
random_19264,"други,поставте *мне нравится* под моей ссылкой пожалуйста",neutral
random_02970,"Результаты жеребьевки Лиги Чемпионов:

""Лион""-""АПОЭЛ""
""Наполи""-""Челси""
""Милан""-""Арсенал""
""Базель""-""Бавария""
""Байер 04""-""Барселона""
""ЦСКА""-""Реал Мадрид""
""Зенит""-""Бенфика""
""Марсель""-""Интер""",neutral
random_11441,"Я девочка. Всю субботу искала платье, но так и не нашла :(",negative
random_01479,Ха! 9 из 12! А на что способны Вы?,positive
random_20179,Тату студия SHADINK 1 серия: Евгений Каманцев,neutral
random_19790,Лерой Дженкинс - тексторый перевод |Wowjp.net,neutral
random_13656,"Я поймал себя на мысли, что скучаю по тебе,но потом я вспомнил как однажды ты лайкнула аватар одного пидара, и сразу все прошло.",negative
random_09406,Викуля защитила диплом!!!!!! Урааа,positive
random_15053,"Почему ???????😐

(На то что ....ты написала в лс )",neutral
random_09656,"Иногда мне так и хочется
прыгнуть в воду с моста, с
верёвкой на шее,
перерезаными венами и
чтобы во рту остался
только горький привкус от
таблеток...
---------------------------------
P.S:Грекова Адель,люблю***",negative
random_17960,"  Напольные коврики своими руками (идеи, схемы) » ""МНОГОЕ МНОЖЕСТВО"" от MElenKa",neutral
random_14014,"Зацени, очень весьма)",positive
random_16327,"Я люблю суши 
Мне15 
У меня есть братик",positive
random_06092,Залезть в ванную после трудового дня - опять таки восхитительно)),positive
random_19238,"Во, отвечайте, не проходите мимо.",neutral
random_04043,рибка моя))) люблю тебя очень сильно)))))*****,positive
random_14860,"Узнай своих поклонников : 
 ",neutral
random_14972,на мальдивах=),positive
random_10326,ВЫХОДНЫЕ?????....НЕ НЕ СЛЫШАЛА!!!(((,negative
random_21260,у каждого есть своя зависимость...😍,neutral
random_08166,съел плесень,neutral
random_03964,Подготовка к концерту Red Hot Chili Peppers можно сравнить с масштабами ЕВРО 2012!,positive
random_18159,и почему ты еще не у нас на практике?,neutral
random_13346,"блин, ещё один гол нужен и всё",neutral
random_09583,"оправдал мои ожедания ""Мальчишник 2""=))))))",positive
random_09853,"Ара,нашего брата Алхазура задержали",negative
random_16051,"Береги тех, кто рядом, цени того, кто забыл свою гордость ради тебя, кто многое прощал и всегда ждал... Бог посылает нам таких людей лишь однажды.",positive
random_14851,"Привет, Питер! Я вернулась :) ✈️😊
Правда, всего на неделю))) Друзья, кто хотел встретиться - пишите, звоните - эти дни очень насыщенные, к сожалению всего физически не успеть)😇💃

У меня так много фотографий! Наверно, альбомы лучше вовремя заполнять))) 😸 Но как-то все было не до этого...) В общем. Скоро все будет :) 😘",positive
random_18450,огонь они)),positive
random_12165,Морозные покатушки,neutral
random_12116,"О падении курса рубля: Если я правильно понял - наши ""запасы"" в "" долговых обязательствах "" и в "" долларах "". Запасы Казахстана приблизительно такие же. Вопрос : Почему не продать доллары и не потребовать деньги обратно по долговым обязательствам (до определенного уровня)? Это должно ""вернуть"" курс обратно и, более того, дать прибыль. В чем я не прав?﻿",neutral
random_11545,"RRT картинг, заезжал кто-нибудь? ) Моё 31.89 сек.",neutral
random_18545,мне сейчас нужен кто то рядом. Но только не мама,neutral
random_05941,Что за хуйня?!,negative
random_15989,"Я - сложный человек. Со мною очень трудно.
Вчера была строга, сегодня — безрассудна.
Я каюсь и смеюсь почти одновременно,
С любимыми — раба, с влюбленными — надменна.

Я верю только тем, кто знает, кто есть я,
А значит, никому, по правде говоря...
Умею быть смешной, загадочной и злой,
Желанному — чужой, ненужному — родной.

И сколько бы страниц ни тратилось на стих,
Он будет недалек, он будет только штрих.
Я - странный человек. Со мною очень сложно:
И трудно, и легко, и просто невозможно....",negative
random_18326,Все будет Заебись Братка),positive
random_04998,"Бой молотка со свистком электричек 

пьяные малолетки  

в парадной крики безумных детей привыкшие 

как собаки на поводках выгуливать своих родителей 

это так безумно заебало....простите... 

и две судьбы слившиеся в одну и ищушие компромиса 

першашие горло требующие фурацилина и йода 

полоскание головы из одного полушария в другое 

прозвонка нервных окончаний на Днепре и на Черном море  

и винда виснит и жидкость из простуженного носа тоже....",negative
random_03788,Погнали со мной на моррееееее!!!!!:)),positive
random_03456,"Сегодня в ВК день министров. Утром приезжал Сергей Лавров, а вечером Николай Никифоров.",neutral
random_15653,"Вернутся домой, передохнут и снова пойдут убивать",negative
random_07375,Томский БЦ...,neutral
random_08623,"7 февраля, Символизирующее Америку олимпийское кольцо не раскрылось на церемонии открытия Олимпиады в Сочи 2014 в день технического дефолта Американского доллара. Любопытно, правда?)

[id4308106|Дмитрий Журавлев]",neutral
random_02278,"Ирины, вот как-то так))",neutral
random_06665,вы ведь не лишены добрых чувств?,neutral
random_13217,"я их начал уважать, надеюсь в полуфинале Барсу накажут. Буду очень сильно переживать за Челси",positive
random_15879,всегда задавалась вопросом: как ты можешь быть подписан на Лурк и одновременно с этим читать эзотерику (путеводитель по жизни)?! =),neutral
random_20621,вот так станцуем на 25 мая))))),neutral
random_02314,"Жити по-брудному. 

Так выглядит забор на одной из киевских улиц после предвыборной кампании. Глупая и беспощадная наружная реклама.",negative
random_14442,я тоже так иногда фантазирую 😇 💖,positive
random_20489,А почему бы и нет?,neutral
random_00099,Поумиляйтесь немного.),positive
random_11710,Роботы наступают,neutral
random_08270,"на самом-то деле, это же первая песня в поддержку домашнего образования",neutral
random_19344,"Мне нужны материалы для строительства.
Это Мир. Голубя мира могут подарить бесплатно друзья.. Подари мне подарок и получи подарок в ответ. ",neutral
random_08239,"В этот день 7 лет назад увидел свет альбом ATB — No silence, подаривший миру такие хиты как Ecstasy и Marrakech, а также познакомивший с талантами вокалистки Тифф Лейси...",neutral
random_12155,"ВЫ БЫ ЗАБРАЛИ У КАТЮШИ НИКОЛАЕВОЙ ПОСЛЕДНИЙ БУТЕРБРОД?

нет
",neutral
random_10222,Худеем??))),neutral
random_04771,"Разрушения от урагана ""Сэнди"" в Нью-Йорке (ВИДЕО)",neutral
random_03093,Может побриться? Или похуй...,neutral
random_06127,"Да, пожалуй это единственный способ.",neutral
random_09605,"Блин,ты опять мне сегодня приснился...я всё чаще думаю о твоих губах,а ты читаешь и думаешь что это не о тебе,это самое забавное...",negative
random_21233,"Вам признались в любви. Узнайте кто тут: 
 ♥♥♥  ♥♥♥",neutral
random_03648,что то я проебал,negative
random_13556,"Послушай наш новый трек!!!!!!
Нам важно ваше мнение!!!!!!!",neutral
random_17224,Жутко бесит!,negative
random_20078,Брат за брата так повелось кaгдата...,neutral
random_00921,Под чем можно много метала нарыть??,neutral
random_09918,Надо глянуть..,neutral
random_13102,эх..люблю мандаринки=)),positive
random_01676,И вообще! Я соскучилась:<,negative
random_02769,заболела((,negative
random_11786,"В нашей семье важное событие, самый надежный друг отмечает юбилей! Созданная в Южной Корее свои первые 100 000 км. она возила нас по снежному и морозному Уралу и каждый раз выезжая на дорогу в - 45 удивлялась сама своим возможностям:) Следующие 70 000 км. любовалась красотами Санкт-Петербурга и просто кайфовала от хорошего качества дороги! И вот свой юбилей она встречает на южном побережье Крыма, наверное наша малышка думает, что вернулась домой;)))))))",positive
random_17568,"Эльбрус и Чегет - ждите, скоро я все это увижу))",positive
random_18380,"Да я долго мучалась.....любила,а может и люблю.....но поняла что в его жизни ме нет места....я знаю раньше я была дурой,но поняла я почему то это только сейчас.....спасибо вам друзья за поддержку.....вы мне нужны.....а он....он сам это решил...значит ему вот та какаета кукла дороже меня....я его не осуждаю он хороший.....но когда то он поймёт....но будет..поздно.....",negative
random_05970,Действительно,neutral
random_08944,"Все самое интересное тут, заходи не пожалеешь ",neutral
random_16797,ДЕВОЧКИ СЕЙЧАС БУДУТ ОБНОВЫ))),neutral
random_00112,"Хочу кран, из которого идет оливье.",positive
random_18323,МММММААААГГИИЯЯЯ.        Хах— шучу))). Это прост игра которая ТВОРИТ ЧУДЕСААА...,positive
random_01861,Любовь и сомнение никогда не уживутся друг с другом.,neutral
random_15925,"Понятно ли вам, о чем эта картинка?",neutral
random_20459,"Да ну нафиг! Залез в ленту, а там политика, политика, политика... Спасу нет. И самое страшное, что по инерции хочешь весь этот шлак перебрать, проанализировать и сделать выводы. Авотнебуду!.",negative
random_19040,Спецназ ГРУ,neutral
random_01572,"Рассказ о поездке в Норвегию 
",neutral
random_21186,"♡ уймись детка,я тебя уже любила♡",positive
random_01782,любимка моя :*,positive
random_17427,что случилось посему автобусы не ходят из Белозерска???,neutral
random_10578,"Сегодня принимала зятя и друзей в новом своем статусе на ""тещины пироги"". Говорят, что удались!",positive
random_00515,тут образцы проц.актов по кпрф есть))),neutral
random_10646,"так, ребята, кто есть в гуглоплюс?",neutral
random_06920,"[id26131921|Лизуня]
нахуй!!!! 24.09.11
 [id83260700|Кирилл]
ахахах...школота школота... 24.09.11
 [id26131921|Лизуня]
ты блять сам иди в жопу если ты думаешь че сам такой мачо то глубоко ошибаешся!!!!!!!!!! 24.09.11
 [id83260700|Кирилл]
Иди спать....я нехочу с тобой переписыватса ты мне не интересна. 24.09.11
 [id26131921|Лизуня]
вообще правильно говорить ""собираюсь"" ну да ладно...
кто это? 24.09.11
 [id83260700|Кирилл]
Собераюсь смотреть винчестеров... 24.09.11
 [id26131921|Лизуня]
чччччче делаешь? 24.09.11
 [id83260700|Кирилл]
ку 24.09.11
 [id26131921|Лизуня]
пре... 24.09.11
 [id26131921|Лизуня]
нет,но можна познакомиться.... 24.09.11
 [id83260700|Кирилл]
Знакомы? 22.09.11
 
",negative
random_09823,а мы пожалуй ничего!!!!,positive
random_00379,"вот на сайте питомника Vesma`s Karalius моя Лолка- почему-то там ее зовут Irma)))) и такая же фотка у И. Лозанской в альбоме ""Любуйтесь-Хлоя""- это не правильно так делать- чужих котят выдавать за своих",negative
random_06214,"у Бурика днюха) радуйся, гуляй, честной народ)))",positive
random_16401,А ты сдала БЖД?!!!,neutral
random_07625,Ебать сука бред...,negative
random_14837,Модняха моя💜 👑 👑,positive
random_18041,ебашишь по горам,neutral
random_01472,"4:20 кто не спит,Саша не спит😏#вообщенесплю#я#наногах @ Памятник Н. Н. Муравьёву-Амурскому",neutral
random_07659,"куку блин! че так рано тут?не спишь а всего 9?
 тавай в 12 гуль!",neutral
random_19203,"Что это тут за женский флэшмоб?)))
Прям аж завидно)))",neutral
random_19687,"02.08.14 23:52 мск. Сообщает корреспондент ""День-ТВ"" из Донецка.

""Макеевку не бомбят, не обстреливают! Это салют в честь ВДВ!
Утром близ Марьинки наши отбросили украинские войска, атаковав двумя танками против семнадцати.
Звонили из Днепропетровска - укры готовят бомбоубежища на случай обстрела города ""сепаратистами"". Т. е. укры готовятся отступать?""",neutral
random_16309,"Помелькал в кадрах.
",neutral
random_15457,"Я тебя когда-нибудь обижала, мразь?",negative
random_03773,А что если бы России не было..?,neutral
random_15150,НАСТРОЕНИЕ - ОСЕНЬ..,neutral
random_04100,"восторг сегодняшнего дня, вживую вообще очень!",positive
random_12359,Студия UpGrade-Records предлагает Вашему вниманию долгожданный  кавер на всемирно известную песню The Show must go on! Очень ждём от вас комментов! Всем приятного прослушивания!!!),neutral
random_04869,"[id103952673|Мариичка], нимогу тибе в лс написать поетому пишу здесть,мы гдето виделись,встречались,я тебя знаю????",neutral
random_07243,":)Хочу пожелать всей команде Нюши Шурочкиной выступить без всяки НЮансов с аппаратурой и людьми....Петр Андреевич,Нюша помните о том,что мы всегда рядом и готовы поддержать вас......удачного выступления!:-*(возможно написан бред,но зато искренний)",positive
random_07748,Предлагаю поржать вместе:),positive
random_19289,"Люби хохлов, сука",negative
random_12663,"Золото - не то, что блестит, а
то, что бегает, смеётся и
переворачивает всё верх
дном.",neutral
random_19614,"Я приглашаю вас стать союзником  Моей империи и получить небольшой подарок, как залог будущей дружбы! ",neutral
random_10240,и зачем такую хуйню делать,negative
random_18990,А кто пайдет за КЛИНСКИМ ?,neutral
random_20331,забыл меня не любишь(((,negative
random_18717,Валентина Матвиенко официально подтвердила свое участие в тайных выборах в двух МО Петербурга. ЖУЛИК!,negative
random_06498,А ТЫ НЕ ЗАБЫЛ???ЧТО Я ЛЮБЛЮ ТЕБЯ БОЛЬШЕ ЖИЗНИ!!!!))))),positive
random_07920,#непосредственно для ...,neutral
random_03614,"[id45240204|Дарья], приходи так поглядеть, ни чем не отличаюсь от того состояния",neutral
random_00204,"Просто за считанные минуты можно разрушить крепкие отношения,всего лишь из-за пару не правильно подобранных слов......",negative
random_12527,и в кого это мы уже успели влюбиться??)))),neutral
random_12903,деревянная доска в форме рака,neutral
random_19823,с приходом весны волна кросуфлей захлестнула наш город,neutral
random_10639,"от фак...заберите мне кто-то отсюда, куда угодно, но вытащите.... (",negative
random_13744,Снегу насыпало.)),neutral
random_20668,Моя любимая картинка про весну.,positive
random_01143,"Назарий, привет! Я выбирала между тобой и Ярославом. Ответ смотри здесь: ",neutral
random_18707,Я самый плохой. Я всегда во всем виноват. Я никого не ценю. Я плохо отношусь. Я делаю все не так. Я слышу только себя. Да пошел я.,negative
random_09819,"Глаза зелёного цвета. 

Упрямы, настойчивы, принципиальны. Это очень мягкие и бесконфликтные люди. Обычно очень верны, но слишком высоки их требования к людям. Они знают чего хотят и стабильно добиваются своей цели. Они справедливы и умеют реально смотреть на вещи. Очень хорошо распознают людей без особых знаний. Внешне зеленоглазые люди кажутся гордыми и неприступными, но это всё внешний обман.Мне нравится 2 Поделиться",neutral
random_09972,Про неправильные песни,neutral
random_00930,"озн. лечение содой.
",neutral
random_18241,"А ты не помнишь, что раньше делали по вечерам дома, когда у вас не было компа и инета?",neutral
random_03033,"Умер специально, честно) надоело уже",negative
random_08156,вот эта качает,positive
random_09657,ёбаные сетевые и подпиточные насосы,negative
random_10552,"Ни один человек не заслуживает твоих слез, а те, кто заслуживают, не заставят тебя плакать.",neutral
random_14105,В меня вселились хуебесы,negative
random_03384,Трек второй.,neutral
random_15134,Я у вас ещё не была? 😳 ...Тогда я еду к вам 😆 😆 😆  #жизньбеженца #Сумы,neutral
random_18319,"песня недели))хДД
прёт)",positive
random_01226,Зайка ты оченььь красивая .... Солнышко будь всегда такой яркой!,positive
random_09637,очередная порция фанка!),neutral
random_12579,"Событие этого лета: Фестиваль электронной музыки #Атмосфера2014 
© koturanov.com",neutral
random_13356,Самый красивый и любимый в мире ПАПУЛИЧКА!!!!!,positive
random_11826,"не стесняйся 
самовыражайся ❤",neutral
random_15599,Группа А-36. кто идет на красный диплом - срочно скачать анкету выпускника чтобы попасть в книгу почетных выпускников или как то так,neutral
random_01986,"Тот, кто уезжает - ему всегда легче,проще. Потому что тот, кто остается все время находит за что ухватиться: вот эти же улицы, но в них нет этого человека, вот ваша песня, но ты не знаешь слушает тот человек или нет, не будет больше никакиих сообщениях, совместного смеха. Уехавший всегда знадет чем заняться в другом городе, а ты так и будешь сидеть в пустоте и думать о том ""кому я теперь нужен"".",negative
random_00883,"Неоднократно встречалась с такой системой проката велосипедов в других странах, даже пользовалась. Теперь есть и в Москве, конкретно — на Бульварном кольце. При условии, что будет охвачен весь город, одобряю. Тогда можно будет, например, с работы домой добраться. 
А пока... Где по Бульварному кольцу можно проехать на велосипеде? Выделенных дорожек нет, а пешеходы есть, и в большом количестве. Остается только проезжая часть, но этот вариант — для желающих поскорее расстаться с жизнью под колёсами автомобиля/трамвая.
Бульварное кольцо и пешком без проблем преодолевается, коротковат маршрут для велосипедного способа перемещения. 
PS А липы на Цветном здорово подросли за 10 лет.",negative
random_01603,"вот под эту давайте танцевать:DDD
так то норм получается под нее)",positive
random_06563,видел себя на первой странице сайта НГТУ??)))) с таким умным видом....)),neutral
random_15804,"Все свои замечания и претензии в мой адрес, запишите на листочек! Сверните в трубочку... И засуньте себе в *опу!",negative
random_11014,"Скорпионс в Донецке!!! Собираемся и едем! прощальное мировое турне, либо сейчас или уже никогда!!!",positive
